soil_moisture,avg_temp,humidity,soil_ph,rainfall_mm,optimal_crop,expected_yield_kg,irrigation_needed_liters,fertilizer_req_kg
13.618183112843045,40.19583908600161,25.668771039055024,8.226961613266033,746.8790879427789,Soybeans,200,1295.7272533073544,34
36.02642646106115,42.000693701940335,91.35674156341744,8.487797669646678,720.0243522663256,Rice,200,959.6036030840828,39
41.09418317515856,25.602641379081543,42.29680927305002,7.380629843723761,777.0718328987215,Soybeans,200,883.5872523726216,17
31.70792254191167,22.10611676923446,26.90502395618566,5.648884836820603,852.8536543291273,Soybeans,200,1024.3811618713248,17
76.29900073215435,38.41576545731586,64.92834403627862,8.019009609177374,769.9766097492387,Soybeans,200,355.5149890176847,30
38.540266135487144,23.244181066444085,66.77365837176995,4.696883658163046,547.1987664105272,Wheat,200,921.8960079676929,36
32.47476077499046,39.67842955541035,68.63786150890161,5.424323411497985,897.2369583123877,Potatoes,200,1012.8785883751432,21
53.41568665265988,27.712147609462885,40.0551520893156,8.08954286985486,410.12564893551536,Corn,200,698.7647002101019,31
21.27393799798101,35.02649697874411,21.13330131608563,5.52476605775742,389.9285085431599,Soybeans,200,1180.8909300302848,19
74.17575846032318,17.866059415040045,92.37615270908539,5.382604238486994,947.8360989403136,Potatoes,200,387.3636230951523,22
15.964051494381666,33.715779740297194,38.81697842683269,5.052501172560989,901.4040544270714,Potatoes,200,1260.539227584275,28
88.95095492804138,28.55303036211687,70.70197160394106,7.936447030587666,788.5209269851928,Corn,200,165.73567607937923,28
71.77958154373259,32.59825389526422,72.99724024090321,6.500233036764347,520.9102990489856,Rice,200,423.30627684401117,0
25.897254522733792,20.0404262323459,65.75055628096143,7.199572812216619,658.417811865185,Soybeans,200,1111.5411821589933,13
10.441769369888192,37.106212348325464,43.46805456602362,5.456265536300119,747.4506504626992,Potatoes,200,1343.373459451677,20
75.23691427638673,40.88391232629685,40.332219032304934,7.5321616840448655,480.8212062851773,Soybeans,200,371.4462858541991,20
66.54858750780937,21.50219400272327,64.82512120270273,7.540022179848394,652.1942683953534,Corn,200,501.7711873828594,20
68.32057344327899,17.87143666560485,84.95717252087687,5.750392099633201,930.466067635336,Soybeans,200,475.1913983508152,14
71.70162773487566,15.709157581390091,91.00502966925467,6.142730532041131,1085.4610728578432,Soybeans,200,424.47558397686515,7
15.923572138727229,34.25914501329798,27.942935330281824,5.338761109720803,716.1130494682899,Potatoes,200,1261.1464179190916,23
38.67725828354181,33.212821082663424,31.61214594482899,8.406244093291617,951.2976708632197,Soybeans,200,919.8411257468729,38
19.269524762010377,31.4009223814221,90.85521940873097,7.082410308233646,417.18798588250655,Rice,200,1210.9571285698444,11
79.04827407004748,21.958412883479262,75.24014212510944,8.238175522862061,931.8902482227223,Corn,200,314.2758889492877,34
59.86385014620463,26.72717987716544,86.22453686223298,5.713542174516533,639.2103170545038,Corn,200,602.0422478069305,15
36.471841988211935,32.83429005558519,35.197447560150735,7.627563651987559,861.469123341594,Soybeans,200,952.922370176821,22
15.08466802288189,29.90300576577508,64.06894033320515,7.5634345755389685,750.4495163520581,Soybeans,200,1273.7299796567718,21
34.878585737252976,44.63356560644662,72.58546958131052,7.266622607466166,1064.0828019567668,Rice,200,976.8212139412053,15
36.014665762139764,19.093192576701995,71.00839140852295,8.362555901067202,625.1128703320164,Soybeans,200,959.7800135679036,37
68.36849426704512,35.85433662142781,50.61137681500236,6.074221344425262,925.5212595123662,Soybeans,200,474.47258599432314,8
61.00459770841705,27.129563043128762,21.154616876848134,5.02286929435903,744.0985073406933,Corn,200,584.9310343737442,29
80.97701940610612,27.84598844776844,63.719454260319736,7.186835436976243,768.3389043980673,Corn,200,285.34470890840817,13
47.777194012955945,36.52793296974529,38.98261543847066,7.417239201908824,763.229221368158,Soybeans,200,783.3420898056609,18
19.567539675064136,35.77308453973109,53.769068460716774,6.800242293835259,630.8653791011774,Soybeans,200,1206.486904874038,6
67.0595829778396,44.73767981106565,91.81857613128629,5.327271572533585,797.1802068186657,Rice,200,494.106255332406,23
70.8628038893518,18.851828683623758,49.92764882318261,6.517823766677422,787.4703555756357,Soybeans,200,437.05794165972304,0
54.9021758055597,18.123289481524992,82.98512049983201,5.748758946276517,848.2480496813458,Soybeans,200,676.4673629166045,15
71.67737439636488,36.730164513862235,34.140545431193836,6.209866112666756,816.9010291385725,Soybeans,200,424.83938405452676,5
49.50364770915126,32.351607510192274,70.43453735187717,7.080874303378655,959.5989099224473,Rice,200,757.4452843627311,11
51.818626350559526,23.224819996794174,93.27552158292076,7.480858970763338,984.7017232094737,Corn,200,722.7206047416071,19
44.20328146868397,17.382581069669598,27.641982565470258,5.428898763605373,589.8753356344398,Wheat,200,836.9507779697404,21
12.033530139527615,17.569747487892915,20.623995667039402,6.121301442587813,973.7545001181542,Soybeans,200,1319.4970479070857,7
18.631314159464356,41.82572623992355,52.51870944744608,5.576646283966516,562.7327145780291,Soybeans,200,1220.5302876080348,18
12.51433485493874,20.756019741562287,26.94691122885254,5.2945264554474765,917.5711776275471,Potatoes,200,1312.2849771759188,24
60.91283290110243,24.701146863465624,76.12882622571735,7.633548879983353,923.9477569405738,Corn,200,586.3075064834635,22
35.148478486106136,21.79969206680964,88.59114978864191,8.13701077774797,417.7366216674992,Wheat,200,972.7728227084078,32
50.685655293176225,25.64988917495812,52.551572953156914,5.980928742738307,818.595849305882,Corn,200,739.7151706023566,10
82.60531791408744,17.0827152823828,39.40337316165807,7.505115697495068,706.3007773279369,Soybeans,200,260.92023128868846,20
29.943378331909997,30.57179372724811,52.58024892549573,8.087981157457644,648.246948412925,Soybeans,200,1050.84932502135,31
42.830633842850375,17.028376907766447,74.25858633875008,7.884496842120926,1070.1704661398012,Soybeans,200,857.5404923572444,27
70.4440910834439,39.01069523467085,20.679062118527824,5.231253554156904,669.2641718725163,Potatoes,200,443.3386337483416,25
28.303853239329797,22.01136245731299,64.2090492113523,8.325167526053445,638.7246141763901,Soybeans,200,1075.442201410053,36
16.158392786303438,31.200357438135317,65.99687636655344,6.00670576171785,815.1389880010187,Soybeans,200,1257.6241082054485,9
33.180116233101444,41.40237262684374,67.82661851719516,5.856962644695345,937.1179492596833,Soybeans,200,1002.2982565034783,12
22.897702980320354,34.52632107141582,38.151655998565786,4.749725309111121,771.6702827979747,Potatoes,200,1156.5344552951947,35
84.37581218740584,30.988733596540058,73.5539542533595,6.4446946164195325,1033.2741091338505,Rice,200,234.36281718891237,1
74.64963036515336,24.730012593461268,26.85436147488323,4.936054462563715,906.1951323928181,Corn,200,380.25554452269967,31
60.67230052083388,24.990057391745935,34.94527523501006,5.494159283709704,364.35773605371395,Wheat,200,589.9154921874919,20
79.71684721501742,35.0846086559457,85.81025349908614,5.767770487069125,694.1066072985983,Rice,200,304.24729177473864,14
74.29376615192916,44.82418083663502,75.40423630449249,7.735305293966736,687.6315801296602,Rice,200,385.59350772106256,24
24.925604710882865,34.85517569548136,21.030916550850893,8.001954601583586,895.8721906858844,Soybeans,200,1126.115929336757,30
81.40471987919823,31.733502521100746,38.62821952773501,5.709865269845879,275.0365887251777,Soybeans,200,278.92920181202663,15
53.147379353252056,36.919515307177384,36.080486224487345,7.934792484978296,1309.8019417435444,Soybeans,200,702.7893097012192,28
74.595212413125,28.956168368511545,40.31047460277294,7.928923749479164,906.205218978842,Corn,200,381.07181380312505,28
81.68730399387945,16.804270278023555,38.56698277099148,7.558603801539494,829.7753607835382,Soybeans,200,274.6904400918082,21
35.44027799774911,31.868904476337296,24.68947218071343,5.086780456060726,1036.3135432838292,Potatoes,200,968.3958300337634,28
18.80415396221414,43.728758535161404,54.42053874476152,7.261291387602916,1268.730810562525,Soybeans,200,1217.9376905667878,15
28.234813003355335,20.25908827072979,74.95501060896238,8.280096258322274,974.1493289176806,Soybeans,200,1076.4778049496701,35
44.1686230901005,35.70014672461997,65.50487935380772,7.230161915068628,989.7626192943239,Soybeans,200,837.4706536484924,14
75.44118127379944,21.028010659771695,70.46537514485598,5.826467396431336,826.1380048928764,Corn,200,368.3822808930083,13
78.85844666050747,31.074830534192436,26.086188390217934,6.502317269723325,771.6948493266103,Soybeans,200,317.123300092388,0
10.556170442495256,17.900293489401587,91.36180326325903,7.082900173404214,704.8409111990197,Soybeans,200,1341.657443362571,11
50.85978420620526,28.511128087745554,82.88688753822686,6.542281634914014,634.7776016570916,Corn,200,737.1032369069211,0
43.39288025190232,37.68489986685738,80.3817738871747,4.979811766923879,662.5971800601005,Rice,200,849.1067962214652,30
27.76862483765842,25.42714572716946,81.72378537813256,5.748256178608083,529.8888071314034,Soybeans,200,1083.4706274351238,15
19.589229386694626,34.94735173461654,89.9532881099571,7.70958412221453,784.8257098629954,Rice,200,1206.1615591995806,24
37.00921371229023,38.86349882369188,60.81904745852733,7.94567218438207,463.06648455472265,Soybeans,200,944.8617943156465,28
85.43277631300154,42.81533458438358,35.02115134007194,5.049200130862281,838.1833048287422,Potatoes,200,218.5083553049769,29
35.856234561660415,22.039262455663607,66.25877058894059,8.309547009594898,792.7338783915317,Soybeans,200,962.1564815750937,36
51.50324973946929,26.979477474279243,75.71611202509543,5.815290471394437,829.3870596773376,Corn,200,727.4512539079607,13
66.24151671161422,19.57248039991252,75.34380450155192,7.149254954922879,695.5736859960015,Soybeans,200,506.37724932578664,12
39.09036819034352,44.77450506475125,59.10867681251601,7.507300583826725,1415.3720740361007,Soybeans,200,913.6444771448472,20
87.74256661767686,42.81002903772886,25.134403950018353,7.747784938551534,1072.0231800360625,Soybeans,200,183.86150073484714,24
86.99578359536889,31.19871390841679,47.83347038225959,8.28299880890372,551.0914999830554,Soybeans,200,195.06324606946663,35
30.142583666029132,40.26099883129264,89.0574956347518,5.751678192115291,846.5736174853796,Rice,200,1047.861245009563,14
49.77988047139084,30.628739318161266,63.83366823180695,7.9340258182062176,678.3987714125353,Soybeans,200,753.3017929291374,28
34.07026478534157,33.70757064008279,60.37489574417851,5.026747613744828,597.1040546585173,Potatoes,200,988.9460282198763,29
32.78723955019741,17.673732963480496,40.16401357866451,7.320163625414371,531.9855857752129,Wheat,200,1008.1914067470389,16
12.950955788362624,37.65811261490424,47.63366899374341,7.467910918055944,886.4433381518508,Soybeans,200,1305.7356631745606,19
58.76514671839175,18.831404509057045,87.15095668648769,7.210892964805282,663.7239529860852,Soybeans,200,618.5227992241238,14
50.21432185830892,39.78202890757585,69.98472856451268,5.509258944540612,993.5652048050408,Soybeans,200,746.7851721253662,19
14.118300099999148,38.46084263011158,79.05402700642497,7.992172588060813,998.7564429060878,Rice,200,1288.2254985000127,29
32.29171713892892,36.26234093228929,54.07590673007414,5.1754338534815805,1074.7828770422898,Potatoes,200,1015.6242429160662,26
82.6612708773323,16.084811415742863,67.26854145921185,4.714539166083323,629.5226467851793,Potatoes,200,260.0809368400155,35
29.164951253357792,24.093850678359857,38.62877065574057,7.369859962447649,895.073122138402,Soybeans,200,1062.525731199633,17
21.591589767297847,22.893377097325285,72.90956227126148,6.401902860930935,926.4908433284602,Soybeans,200,1176.1261534905323,1
49.15622082220504,25.80409222414557,52.0701000277503,7.896392079834705,705.164364979207,Soybeans,200,762.6566876669243,27
88.85203632884806,17.629282402915155,53.19091361110592,6.033588564233035,645.645608521425,Soybeans,200,167.2194550672791,9
29.364421720920035,43.10873469093188,68.69917434326612,5.173114354030851,1121.9041331551946,Potatoes,200,1059.5336741861995,26
63.77084379247029,31.61406722137129,90.2210466101695,7.845768769879479,845.4991751464107,Rice,200,543.4373431129457,26
70.9295692262974,24.165729319740706,24.80047599564657,6.695638526560287,927.1935501423476,Corn,200,436.05646160553897,3
29.011003519391974,26.9094455122285,81.85574280102557,5.2567831695614196,635.5847976344145,Potatoes,200,1064.8349472091204,24
68.25730788894876,28.41607621514507,41.928733280914486,7.381535994345783,556.1431066955613,Corn,200,476.1403816657686,17
39.422650617540256,33.01783000081852,53.29395908797834,6.544454553958002,686.110045101578,Soybeans,200,908.6602407368962,0
60.584466447486356,30.470382830894934,21.64349965812567,6.91725192896128,775.1957225220006,Soybeans,200,591.2330032877046,8
60.68237686087158,42.58175919643252,42.57845583757348,6.3435933528263275,587.1559986365303,Soybeans,200,589.7643470869264,3
52.86197472598068,29.908904487174908,57.697343197259784,7.814835935272026,798.0310382699234,Corn,200,707.0703791102898,26
17.223181604352664,44.764740444699385,24.213205801057924,7.818250862732199,462.2989623863,Soybeans,200,1241.6522759347101,26
76.82419964713904,40.54274873235288,56.83217970373739,7.337555287297545,575.9905155060255,Soybeans,200,347.6370052929144,16
35.66240519773886,21.255315430720074,89.53329716438205,4.921605509585849,934.182249655375,Potatoes,200,965.063922033917,31
24.92148083198834,42.91785643931749,27.90449135808539,7.855415447616275,920.7581040555788,Soybeans,200,1126.1777875201751,27
13.262011324381113,18.49099193656428,77.33305460566282,7.184051922131639,721.6246469226268,Soybeans,200,1301.0698301342832,13
57.27143545505935,39.523491254735745,50.72532900319945,7.288096664017198,596.4471381846095,Soybeans,200,640.9284681741098,15
64.2051489473826,26.418698804297403,69.13802858932536,5.951931361615486,594.5192896947979,Corn,200,536.922765789261,10
11.327026314228492,41.33922961335209,39.51774484889221,8.017118224628026,725.3463508117372,Soybeans,200,1330.0946052865727,30
50.96744466394248,41.04170070322351,31.96191969060187,7.4014864009394294,928.9036983290582,Soybeans,200,735.4883300408628,18
28.119662015835036,39.177762003528635,32.03469607034198,4.950361866116777,985.6491382688649,Potatoes,200,1078.2050697624745,30
61.61382323275599,38.70091308921184,25.28689592323585,6.131112137624651,700.6936529036062,Soybeans,200,575.7926515086601,7
23.949314320399317,24.140374172941222,33.92350286759323,8.045521447840567,569.3015148030432,Wheat,200,1140.7602851940103,30
65.27501904819728,17.427578491537567,69.81645387417262,4.6887868067895155,853.5687275732666,Potatoes,200,520.8747142770408,36
40.93882770404299,27.089405362954842,86.1267958882631,8.345666478568198,635.2930058748301,Soybeans,200,885.9175844393551,36
84.93839909893876,20.20573544959526,81.05942641933714,7.216650273278251,696.3494722277595,Corn,200,225.9240135159186,14
21.00167553167946,35.848532667073854,71.38507324058631,7.025503910573507,1065.0552180874074,Rice,200,1184.974867024808,10
37.285308084020684,25.382991796133567,28.2823897558327,5.582237025951965,965.4230857131536,Soybeans,200,940.7203787396897,18
19.077881699247126,44.26830602579744,41.68905847219624,5.495167154956708,831.5948624502903,Potatoes,200,1213.8317745112931,20
83.97548946228503,34.22916232035996,43.235515649185174,8.268232877954382,545.6161997774554,Soybeans,200,240.3676580657246,35
80.18714827047847,39.674416909030825,38.74677097982159,5.6930898169364905,842.2793134941318,Soybeans,200,297.1927759428229,16
30.63533021721245,18.975740182255453,58.625424478229235,7.602021186875998,1012.5314581575053,Soybeans,200,1040.4700467418133,22
62.79872368273432,40.86043446817868,60.16653611597544,6.072487192828317,724.8732668468929,Soybeans,200,558.0191447589852,8
75.37777601609727,42.68271571540183,46.766448137833265,5.057016283138816,1070.222817997343,Potatoes,200,369.33335975854095,28
54.41606492795699,29.611857564568076,46.5341869052327,4.542861190781435,1058.5490579036414,Corn,200,683.7590260806452,39
52.37204626848052,33.18758813252933,82.1416698429561,6.677029348061003,1132.7465664286947,Rice,200,714.4193059727922,3
29.348183272036135,37.94429402708987,79.19696362397642,8.40311527419573,861.0486253062705,Rice,200,1059.7772509194579,38
17.44822142447194,20.245158817812374,43.084687376055925,5.9765447752368175,917.4783399612024,Soybeans,200,1238.276678632921,10
81.77726063626613,30.07698229390327,88.53413329049445,5.928769335972179,1082.837457666218,Rice,200,273.341090456008,11
82.03344457306643,26.959890833169393,91.46112627518795,5.876366471397768,889.4787874137951,Corn,200,269.4983314040035,12
60.64811658186144,19.391219764867472,44.505690652253065,6.582175349219433,699.7531784419575,Soybeans,200,590.2782512720785,1
37.122383283896056,26.02603266874594,46.581871159479114,6.262659533697175,710.2914326944277,Soybeans,200,943.1642507415592,4
37.93676596901287,17.045169281564807,57.922561506646915,8.019658506908058,847.7109907547479,Soybeans,200,930.948510464807,30
68.07645430961915,15.77435720848461,90.58406094002551,6.522083166893961,541.8877156107562,Wheat,200,478.85318535571275,0
81.76882079620617,19.054988674644683,85.72395748567337,6.531031352754275,771.3482169271615,Soybeans,200,273.46768805690743,0
80.96691394120938,43.89345334767522,27.692597193769235,5.053486378882226,1019.3094236460507,Potatoes,200,285.49629088185924,28
72.3900436686099,31.48588607685051,49.45480574535622,8.430958163641543,361.7492297669438,Soybeans,200,414.1493449708514,38
61.36253169234302,43.974664834596595,61.50283923123289,5.499891563475319,1106.896420358903,Potatoes,200,579.5620246148547,20
16.731197199603905,27.97493634990396,57.7349354413655,4.79345626983841,1024.474843740632,Potatoes,200,1249.0320420059413,34
22.9302971275691,24.35448399255779,34.53973009526695,7.152584995900835,708.0470768339047,Soybeans,200,1156.0455430864633,13
81.88433508216634,30.18425588520732,84.4112578376116,6.88146548062749,908.6781655743619,Rice,200,271.7349737675048,7
58.514324772767196,28.185350658987304,70.7705587247628,6.1605826159709824,800.6295453812653,Corn,200,622.285128408492,6
10.735764129330372,18.16994052785232,82.84312811388527,6.188768935522712,1045.9980736877367,Soybeans,200,1338.9635380600444,6
18.11772342928257,34.22478944070619,84.40732095121041,7.640255684185725,996.5366285539883,Rice,200,1228.2341485607615,22
63.08014152864446,21.48114547528799,76.12668902493049,5.282850560398597,519.9858553633982,Wheat,200,553.7978770703331,24
10.404926707697495,33.58763864693489,52.9407950937288,7.781013275779559,917.4524826928354,Soybeans,200,1343.9260993845376,25
22.86464411339989,34.506032771944604,65.79100662615684,7.094988455580072,758.8744292713504,Soybeans,200,1157.0303382990016,11
53.89870314932689,19.560745593859444,32.02740545898074,6.1758790951180975,816.56651410362,Soybeans,200,691.5194527600967,6
65.35161581541546,16.840488813320043,70.52340631061807,6.332114466335474,654.3656198060369,Soybeans,200,519.7257627687682,3
62.156900760208046,38.422847582053194,33.443994180446055,5.526588828744384,1149.627413824167,Soybeans,200,567.6464885968793,19
27.941544756844785,28.794012713079603,72.04621928826177,7.508457330787899,1008.0123639805151,Soybeans,200,1080.8768286473282,20
66.97433770780287,16.744913865164275,37.219862056547655,6.551498969221071,652.0457672054065,Soybeans,200,495.3849343829569,1
28.979926999744006,44.84598951509301,28.8163475112665,5.783418170999374,533.0778786179535,Soybeans,200,1065.30109500384,14
36.03197585274142,16.733416829891,32.39633676072181,6.8842004630438005,722.8654738044304,Soybeans,200,959.5203622088787,7
69.71931240944193,35.8510568657566,20.14941014143027,8.482937808205293,886.9005292182611,Soybeans,200,454.21031385837114,39
61.97063192377718,44.51036775790241,73.90547133901477,6.241049118626215,848.0411687892446,Rice,200,570.4405211433424,5
77.93787283953424,22.175403126477768,74.93007867937843,8.182765603114479,1050.6265649536488,Corn,200,330.93190740698645,33
62.60903138402747,19.267481060615886,58.62000124349446,5.880067359698264,957.9839444361704,Soybeans,200,560.864529239588,12
55.464688266837726,18.641548182672867,32.10221007915378,4.7189308276999435,993.9138051505813,Potatoes,200,668.0296759974341,35
17.493981426247398,24.098254427027868,26.26657531330173,5.316968425473716,865.3710801220875,Potatoes,200,1237.590278606289,23
39.41726424475468,18.0313743303194,21.434672482796525,6.174780573310737,522.140253957802,Wheat,200,908.7410363286798,6
31.216189414538036,35.76484025082396,32.431113272391556,5.378539714378276,760.8602937706197,Potatoes,200,1031.7571587819295,22
29.519171470326686,16.86875394390188,86.814165123736,4.500908152873022,1012.0179479817331,Potatoes,200,1057.2124279450998,39
87.84084438019565,30.28266384449369,38.115263127626136,8.160006150990109,789.6954142950708,Soybeans,200,182.38733429706528,33
41.44781797334083,44.9009056155893,46.57034954129118,7.8755176449237165,900.6180737247494,Soybeans,200,878.2827303998876,27
81.36372441416907,39.41910808518057,27.900911336099988,7.4691689259477885,736.2503369507733,Soybeans,200,279.5441337874639,19
60.49109007978103,33.45658314693033,36.677097856112766,5.1712583825841145,594.037630291631,Potatoes,200,592.6336488032846,26
73.58490428333187,24.18760862359835,58.94184280851538,4.981454304839945,775.3311871907779,Corn,200,396.226435750022,30
50.21096744841537,33.716875088749156,65.58145123217395,4.770418997889532,861.8094886065307,Potatoes,200,746.8354882737694,34
56.15231077010873,30.81124391734955,38.40142356246583,7.396116755091684,668.8624561077113,Soybeans,200,657.715338448369,17
49.401415505509114,27.782501516711143,24.32991194188379,8.21523184275154,752.8577510286663,Soybeans,200,758.9787674173633,34
25.61943902384356,18.921311302205986,49.327465184554896,6.222143283652148,612.1073516028034,Soybeans,200,1115.7084146423465,5
67.79616922092043,41.598126457214,37.56525281947506,4.976562687984193,1023.8489835128191,Potatoes,200,483.0574616861935,30
32.46178899526846,28.493539464639674,36.466544242235145,6.549571282928426,741.1088484823932,Soybeans,200,1013.073165070973,0
11.945277314516307,20.83867535462295,91.98971020350915,5.8953276298345205,1090.5511090252367,Soybeans,200,1320.8208402822554,12
61.63778367257343,26.03278052631869,66.2225364444293,5.999299697399991,1105.7495701081816,Corn,200,575.4332449113986,10
24.168854352563915,27.42389257586781,61.76588323790719,6.985322496622829,783.7908070556513,Soybeans,200,1137.4671847115412,9
